id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	condition	google_product_category	product_type	mpn	gtin	identifier_exists	item_group_id
sapphire-blossom-silk-pocket-square	Sapphire Blossom Silk Pocket Square	The Sapphire Blossom Silk Pocket Square from Threaditionz is a men's silk pocket square in white silk with a sapphire-blue floral blossom print - fresh chinoiserie. Ideal for spring/summer weddings, daytime events and cocktail parties — the white & blue pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White & Blue · Size: 12" x 12"	https://threaditionz.co.uk/product/sapphire-blossom-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-1.jpg?v=1719833163	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-2.jpg?v=1719833163,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-3.jpg?v=1719833163,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-4.jpg?v=1719833163	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square			no	
TH240025PS	PatróN De Damasco Antiguo Silk Pocket Square	The Patrón De Damasco Antiguo Silk Pocket Square from Threaditionz is a men's silk pocket square in coral-salmon silk with an antique navy damask scroll - vintage opulence. Ideal for weddings, festive events and evening wear — the bold coral & navy design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Coral & Navy · Size: 12" x 12"	https://threaditionz.co.uk/product/patron-de-damasco-antiguo-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-1.jpg?v=1719833171	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-2.jpg?v=1719833171,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-3.jpg?v=1719833171,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-4_f08a6d06-9d37-4d0a-9878-5a5d27f731ed.jpg?v=1719833171	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240025PS			
royal-houndstooth-silk-scarf-pocket-square-set	Royal Houndstooth Silk Scarf & Pocket Square Set	The Royal Houndstooth Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in bold camel-and-black oversized houndstooth - heritage statement. Ideal for smart-casual, autumn/winter and business wear — the bold camel & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Camel & Black · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/royal-houndstooth-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-houndstooth-silk-scarf-pocket-square-set_onbody.png?v=1780234299	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-houndstooth-silk-scarf-pocket-square-set_drape.png?v=1780234306,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-5.jpg?v=1719833178,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-1_7dffae7d-23eb-4ee2-8781-07c3074500e5.jpg?v=1719833178	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240026PS	Royal Houndstooth Silk Pocket Square	The Royal Houndstooth Silk Pocket Square from Threaditionz is a men's silk pocket square in bold camel-and-black oversized houndstooth - heritage statement. Ideal for smart-casual, autumn/winter and business wear — the bold camel & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Camel & Black · Size: 12" x 12"	https://threaditionz.co.uk/product/royal-houndstooth-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-1.jpg?v=1719833185	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-2.jpg?v=1719833185,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-3.jpg?v=1719833185,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-4.jpg?v=1719833185	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240026PS			
sunny-foliage-silk-scarf-pocket-square-set	Sunny Foliage Silk Scarf & Pocket Square Set	The Sunny Foliage Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in bright yellow silk with a tonal foliage-leaf print - sunny and uplifting. Ideal for summer events, festive looks and daytime weddings — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/sunny-foliage-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sunny-foliage-silk-scarf-pocket-square-set_onbody.png?v=1780234312	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sunny-foliage-silk-scarf-pocket-square-set_drape.png?v=1780234318,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-5.jpg?v=1719833193,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-1_ffa84648-bcc3-4f45-8668-437e43e3db1c.jpg?v=1719833193	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
sunny-foliage-silk-pocket-square	Sunny Foliage Silk Pocket Square	The Sunny Foliage Silk Pocket Square from Threaditionz is a men's silk pocket square in bright yellow silk with a tonal foliage-leaf print - sunny and uplifting. Ideal for summer events, festive looks and daytime weddings — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: 12" x 12"	https://threaditionz.co.uk/product/sunny-foliage-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-1.jpg?v=1719833201	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-2.jpg?v=1719833201,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-3.jpg?v=1719833201,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-4.jpg?v=1719833201	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square			no	
minty-fish-shoal-silk-scarf-pocket-square-set	Minty Fish Shoal Silk Scarf & Pocket Square Set	The Minty Fish Shoal Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in mint-and-white silk scattered with a tiny gold fish-shoal motif - playful coastal charm. Ideal for summer events, smart-casual and daytime weddings — the mint pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Mint · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/minty-fish-shoal-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-scarf-pocket-square-set_onbody.png?v=1780234324	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-scarf-pocket-square-set_drape.png?v=1780234330,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-5.jpg?v=1719833209,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-1_5f57f7fc-2107-4c4d-bc89-6d9d3e782373.jpg?v=1719833209	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240027PS	Minty Fish Shoal Silk Pocket Square	The Minty Fish Shoal Silk Pocket Square from Threaditionz is a men's silk pocket square in mint-and-white silk scattered with a tiny gold fish-shoal motif - playful coastal charm. Ideal for summer events, smart-casual and daytime weddings — the mint pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Mint · Size: 12" x 12"	https://threaditionz.co.uk/product/minty-fish-shoal-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-1.jpg?v=1719833217	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-2.jpg?v=1719833217,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-3.jpg?v=1719833217,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-4.jpg?v=1719833217	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240027PS			
the-tea-party-pink-silk-scarf-pocket-square-set	The Pink Tea Party Silk Scarf & Pocket Square Set	The Pink Tea Party Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in soft pink-lilac silk with small gold floret dots - garden-party charm. Ideal for spring/summer weddings, garden parties and daytime events — the pink pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Pink · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/the-tea-party-pink-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-tea-party-pink-silk-scarf-pocket-square-set_onbody.png?v=1780234338	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-tea-party-pink-silk-scarf-pocket-square-set_drape.png?v=1780234344,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-5.jpg?v=1719833225,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-1_014b6271-b4a5-42b6-9a6d-d7cea8fbf321.jpg?v=1719833225	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240028PS	The Pink Tea Party Silk Pocket Square	The Pink Tea Party Silk Pocket Square from Threaditionz is a men's silk pocket square in soft pink-lilac silk with small gold floret dots - garden-party charm. Ideal for spring/summer weddings, garden parties and daytime events — the pink pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Pink · Size: 12" x 12"	https://threaditionz.co.uk/product/the-tea-party-pink-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-1.jpg?v=1719833236	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-2.jpg?v=1719833236,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-3.jpg?v=1719833236,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-4.jpg?v=1719833236	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240028PS			
kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set	Kaleidoscopic Geometric Fusion Silk Scarf & Pocket Square Set	The Kaleidoscopic Geometric Fusion Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in cream silk with a fine multicolour kaleidoscopic geometric-floral micro-print - intricate and versatile. Ideal for weddings, smart-casual and daytime events — the cream multi pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream Multi · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set_onbody.png?v=1780234350	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set_drape.png?v=1780234355,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-5.jpg?v=1719833245,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-1_f7ab7b97-4eda-4955-820f-b824166d26e1.jpg?v=1719833245	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240029PS	Kaleidoscopic Geometric Fusion Silk Pocket Square	The Kaleidoscopic Geometric Fusion Silk Pocket Square from Threaditionz is a men's silk pocket square in cream silk with a fine multicolour kaleidoscopic geometric-floral micro-print - intricate and versatile. Ideal for weddings, smart-casual and daytime events — the cream multi pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream Multi · Size: 12" x 12"	https://threaditionz.co.uk/product/kaleidoscopic-geometric-fusion-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-1.jpg?v=1719833254	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-2.jpg?v=1719833254,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-4.jpg?v=1719833254,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-3.jpg?v=1719833254	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240029PS			
wings-of-courage-air-force-scarf-pocket-square-set	Wings Of Courage Air Force Scarf & Pocket Square Set	The Wings Of Courage Air Force Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in sage-grey silk with a tiny white aircraft-and-wing micro-print - characterful novelty. Ideal for smart-casual, daytime events and gifting — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/wings-of-courage-air-force-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/wings-of-courage-air-force-scarf-pocket-square-set_onbody.png?v=1780234361	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/wings-of-courage-air-force-scarf-pocket-square-set_drape.png?v=1780234367,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-5.jpg?v=1719833263,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-1_ddc3d7f8-da5e-43e8-ac83-0439436efc37.jpg?v=1719833263	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240030PS	Wings Of Courage Air Force Pocket Square	The Wings Of Courage Air Force Pocket Square from Threaditionz is a men's silk pocket square in sage-grey silk with a tiny white aircraft-and-wing micro-print - characterful novelty. Ideal for smart-casual, daytime events and gifting — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: 12" x 12"	https://threaditionz.co.uk/product/wings-of-courage-air-force-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-1.jpg?v=1719833273	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-2.jpg?v=1719833273,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-3.jpg?v=1719833273,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-4.jpg?v=1719833273	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240030PS			
anchored-navy-pride-silk-scarf-pocket-square-set	Anchored Navy Pride Silk Scarf & Pocket Square Set	The Anchored Navy Pride Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in muted sage-olive silk scattered with a tiny ivory anchor-and-paisley foulard print - understated maritime heritage. Ideal for weddings, formal events and business wear — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/anchored-navy-pride-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-scarf-pocket-square-set_onbody.png?v=1780234373	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-scarf-pocket-square-set_drape.png?v=1780234383,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-5.jpg?v=1719833284,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-1_985be1bb-c625-4c95-bdfe-426bf16e5d68.jpg?v=1719833284	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240031PS	Anchored Navy Pride Silk Pocket Square	The Anchored Navy Pride Silk Pocket Square from Threaditionz is a men's silk pocket square in muted sage-olive silk scattered with a tiny ivory anchor-and-paisley foulard print - understated maritime heritage. Ideal for weddings, formal events and business wear — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: 12" x 12"	https://threaditionz.co.uk/product/anchored-navy-pride-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-1.jpg?v=1719833292	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-2.jpg?v=1719833292,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-3.jpg?v=1719833292,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-4.jpg?v=1719833292	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240031PS			
navy-valour-anchor-silk-scarf-pocket-square-set	Navy Valour Anchor Silk Scarf & Pocket Square Set	The Navy Valour Anchor Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in navy silk with a tiny white anchor micro-print - smart maritime. Ideal for weddings, business wear and summer events — the navy pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Navy · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/navy-valour-anchor-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/navy-valour-anchor-silk-scarf-pocket-square-set_onbody.png?v=1780234389	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/navy-valour-anchor-silk-scarf-pocket-square-set_drape.png?v=1780234391,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-5.jpg?v=1719833301,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-1_1_a8007203-5bb7-4836-95d9-49da8b89b938.jpg?v=1719833301	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
